# wavelength(micron) (rp/rs)^2 std((rp/rs)^2)
5.70369319e+00 1.11425904e-02 1.37514902e-04
5.68400766e+00 1.11896965e-02 1.37514902e-04
5.66439007e+00 1.11618647e-02 1.37514902e-04
5.64484020e+00 1.11595440e-02 1.37514902e-04
5.62535779e+00 1.11656497e-02 1.37514902e-04
5.60594263e+00 1.11708267e-02 1.37514902e-04
5.58659447e+00 1.11837441e-02 1.37514902e-04
5.56731309e+00 1.11684445e-02 1.37514902e-04
5.54809826e+00 1.11784986e-02 1.37514902e-04
5.52894975e+00 1.11877499e-02 1.37514902e-04
5.50986732e+00 1.11935589e-02 1.37514902e-04
5.49085076e+00 1.11547711e-02 1.37514902e-04
5.47189983e+00 1.11786937e-02 1.37514902e-04
5.45301430e+00 1.11664468e-02 1.37514902e-04
5.43419396e+00 1.11593816e-02 1.37514902e-04
5.41543857e+00 1.12039331e-02 1.37514902e-04
5.39674791e+00 1.11792521e-02 1.37514902e-04
5.37812176e+00 1.11371386e-02 1.37514902e-04
5.35955990e+00 1.11635216e-02 1.37514902e-04
5.34106210e+00 1.11584759e-02 1.37514902e-04
5.32262815e+00 1.11427333e-02 1.37514902e-04
5.30425781e+00 1.11404389e-02 1.37514902e-04
5.28595088e+00 1.11872662e-02 1.37514902e-04
5.26770713e+00 1.11261280e-02 1.37514902e-04
5.24952635e+00 1.11459434e-02 1.37514902e-04
5.23140832e+00 1.11486256e-02 1.37514902e-04
5.21335282e+00 1.11434214e-02 1.37514902e-04
5.19535963e+00 1.11347972e-02 1.37514902e-04
5.17742855e+00 1.11107414e-02 1.37514902e-04
5.15955935e+00 1.11069504e-02 1.37514902e-04
5.14175183e+00 1.11418618e-02 1.37514902e-04
5.12400576e+00 1.11259897e-02 1.37514902e-04
5.10632095e+00 1.11381894e-02 1.37514902e-04
5.08869717e+00 1.11069579e-02 1.37514902e-04
5.07113422e+00 1.11114880e-02 1.37514902e-04
5.05363188e+00 1.10989648e-02 1.37514902e-04
5.03618995e+00 1.10926129e-02 1.37514902e-04
5.01880822e+00 1.11338761e-02 1.37514902e-04
5.00148648e+00 1.11004147e-02 1.37514902e-04
4.98422452e+00 1.11047330e-02 1.37514902e-04
4.96702214e+00 1.10974344e-02 1.37514902e-04
4.94987914e+00 1.11121419e-02 1.37514902e-04
4.93279529e+00 1.10944345e-02 1.37514902e-04
4.91577042e+00 1.10807200e-02 1.37514902e-04
4.89880430e+00 1.11161739e-02 1.37514902e-04
4.88189673e+00 1.10791930e-02 1.37514902e-04
4.86504752e+00 1.10765649e-02 1.37514902e-04
4.84825647e+00 1.10696841e-02 1.37514902e-04
4.83152336e+00 1.10947521e-02 1.37514902e-04
4.81484801e+00 1.10838807e-02 1.37514902e-04
4.79823021e+00 1.10536697e-02 1.37514902e-04
4.78166977e+00 1.11033095e-02 1.37514902e-04
4.76516648e+00 1.10876926e-02 1.37514902e-04
4.74872015e+00 1.10689567e-02 1.37514902e-04
4.73233058e+00 1.10977085e-02 1.37514902e-04
4.71599758e+00 1.10935701e-02 1.37514902e-04
4.69972095e+00 1.10650185e-02 1.37514902e-04
4.68350050e+00 1.10556919e-02 1.37514902e-04
4.66733603e+00 1.10758000e-02 1.37514902e-04
4.65122734e+00 1.10814707e-02 1.37514902e-04
4.63517426e+00 1.10684812e-02 1.37514902e-04
4.61917658e+00 1.10717145e-02 1.37514902e-04
4.60323411e+00 1.10492118e-02 1.37514902e-04
4.58734667e+00 1.10094261e-02 1.37514902e-04
4.57151406e+00 1.10568073e-02 1.37514902e-04
4.55573610e+00 1.10379994e-02 1.37514902e-04
4.54001259e+00 1.10309004e-02 1.37514902e-04
4.52434335e+00 1.10319013e-02 1.37514902e-04
4.50872819e+00 1.10299224e-02 1.37514902e-04
4.49316692e+00 1.10406580e-02 1.37514902e-04
4.47765936e+00 1.10359554e-02 1.37514902e-04
4.46220532e+00 1.10477606e-02 1.37514902e-04
4.44680462e+00 1.10466708e-02 1.37514902e-04
4.43145707e+00 1.10584560e-02 1.37514902e-04
4.41616249e+00 1.10266621e-02 1.37514902e-04
4.40092070e+00 1.10495407e-02 1.37514902e-04
4.38573152e+00 1.10413347e-02 1.37514902e-04
4.37059476e+00 1.10467257e-02 1.37514902e-04
4.35551024e+00 1.10161225e-02 1.37514902e-04
4.34047778e+00 1.10574070e-02 1.37514902e-04
4.32549721e+00 1.10265816e-02 1.37514902e-04
4.31056834e+00 1.10429404e-02 1.37514902e-04
4.29569099e+00 1.10554902e-02 1.37514902e-04
4.28086499e+00 1.10447517e-02 1.37514902e-04
4.26609016e+00 1.10250061e-02 1.37514902e-04
4.25136633e+00 1.10358190e-02 1.37514902e-04
4.23669331e+00 1.10443254e-02 1.37514902e-04
4.22207093e+00 1.10514597e-02 1.37514902e-04
4.20749903e+00 1.10312482e-02 1.37514902e-04
4.19297741e+00 1.10162096e-02 1.37514902e-04
4.17850591e+00 1.10155032e-02 1.37514902e-04
4.16408436e+00 1.10253561e-02 1.37514902e-04
4.14971259e+00 1.09988477e-02 1.37514902e-04
4.13539041e+00 1.09971357e-02 1.37514902e-04
