# wavelength(micron) (rp/rs)^2 std((rp/rs)^2)
6.28345050e+00 8.09452941e-04 6.95475889e-05
6.26176402e+00 7.30900266e-04 6.95475889e-05
6.24015238e+00 7.05017533e-04 6.95475889e-05
6.21861534e+00 7.26235433e-04 6.95475889e-05
6.19715262e+00 7.61712553e-04 6.95475889e-05
6.17576399e+00 7.53427072e-04 6.95475889e-05
6.15444917e+00 7.76095566e-04 6.95475889e-05
6.13320792e+00 6.99343609e-04 6.95475889e-05
6.11203998e+00 7.63245377e-04 6.95475889e-05
6.09094509e+00 7.62520564e-04 6.95475889e-05
6.06992302e+00 7.76705970e-04 6.95475889e-05
6.04897350e+00 7.84282642e-04 6.95475889e-05
6.02809628e+00 7.10933404e-04 6.95475889e-05
6.00729112e+00 7.88149871e-04 6.95475889e-05
5.98655776e+00 7.82316176e-04 6.95475889e-05
5.96589596e+00 8.03291204e-04 6.95475889e-05
5.94530548e+00 7.07520693e-04 6.95475889e-05
5.92478606e+00 7.77867704e-04 6.95475889e-05
5.90433746e+00 7.71260924e-04 6.95475889e-05
5.88395943e+00 7.72341379e-04 6.95475889e-05
5.86365174e+00 8.00095626e-04 6.95475889e-05
5.84341413e+00 8.05906224e-04 6.95475889e-05
5.82324638e+00 8.14379331e-04 6.95475889e-05
5.80314823e+00 8.20176223e-04 6.95475889e-05
5.78311944e+00 7.51576231e-04 6.95475889e-05
5.76315978e+00 7.34027218e-04 6.95475889e-05
5.74326902e+00 7.52956384e-04 6.95475889e-05
5.72344690e+00 7.77993339e-04 6.95475889e-05
5.70369319e+00 7.34761816e-04 6.95475889e-05
5.68400766e+00 7.75027226e-04 6.95475889e-05
5.66439007e+00 7.54006244e-04 6.95475889e-05
5.64484020e+00 7.50308423e-04 6.95475889e-05
