# wavelength(micron) (rp/rs)^2 std((rp/rs)^2)
4.40092070e+00 1.22092351e-04 3.02280424e-06
4.38573152e+00 1.21911071e-04 3.02280424e-06
4.37059476e+00 1.22030150e-04 3.02280424e-06
4.35551024e+00 1.21354955e-04 3.02280424e-06
4.34047778e+00 1.22266250e-04 3.02280424e-06
4.32549721e+00 1.21585501e-04 3.02280424e-06
4.31056834e+00 1.21946532e-04 3.02280424e-06
4.29569099e+00 1.22223863e-04 3.02280424e-06
4.28086499e+00 1.21986539e-04 3.02280424e-06
4.26609016e+00 1.21550760e-04 3.02280424e-06
4.25136633e+00 1.21789301e-04 3.02280424e-06
4.23669331e+00 1.21977123e-04 3.02280424e-06
4.22207093e+00 1.22134762e-04 3.02280424e-06
4.20749903e+00 1.21688437e-04 3.02280424e-06
4.19297741e+00 1.21356873e-04 3.02280424e-06
4.17850591e+00 1.21341312e-04 3.02280424e-06
4.16408436e+00 1.21558477e-04 3.02280424e-06
4.14971259e+00 1.20974651e-04 3.02280424e-06
4.13539041e+00 1.20936993e-04 3.02280424e-06
4.12111767e+00 1.20843121e-04 3.02280424e-06
4.10689419e+00 1.20968759e-04 3.02280424e-06
4.09271979e+00 1.21019178e-04 3.02280424e-06
4.07859432e+00 1.20987578e-04 3.02280424e-06
4.06451761e+00 1.20315943e-04 3.02280424e-06
4.05048947e+00 1.20073349e-04 3.02280424e-06
4.03650975e+00 1.20034378e-04 3.02280424e-06
4.02257828e+00 1.20072829e-04 3.02280424e-06
4.00869489e+00 1.19803404e-04 3.02280424e-06
3.99485942e+00 1.19792048e-04 3.02280424e-06
3.98107171e+00 1.19908308e-04 3.02280424e-06
3.96733157e+00 1.19501049e-04 3.02280424e-06
3.95363886e+00 1.19505373e-04 3.02280424e-06
3.93999341e+00 1.19287433e-04 3.02280424e-06
3.92639505e+00 1.19156885e-04 3.02280424e-06
3.91284363e+00 1.19540187e-04 3.02280424e-06
3.89933898e+00 1.19155969e-04 3.02280424e-06
3.88588093e+00 1.19626270e-04 3.02280424e-06
3.87246934e+00 1.19132415e-04 3.02280424e-06
3.85910403e+00 1.19592205e-04 3.02280424e-06
3.84578486e+00 1.19502269e-04 3.02280424e-06
3.83251165e+00 1.19883344e-04 3.02280424e-06
3.81928425e+00 1.19477195e-04 3.02280424e-06
3.80610251e+00 1.19884305e-04 3.02280424e-06
3.79296626e+00 1.19777738e-04 3.02280424e-06
3.77987534e+00 1.19740485e-04 3.02280424e-06
3.76682961e+00 1.20050624e-04 3.02280424e-06
3.75382891e+00 1.19896704e-04 3.02280424e-06
3.74087307e+00 1.20122841e-04 3.02280424e-06
3.72796195e+00 1.20316559e-04 3.02280424e-06
3.71509540e+00 1.19950162e-04 3.02280424e-06
3.70227324e+00 1.20447207e-04 3.02280424e-06
3.68949535e+00 1.20584743e-04 3.02280424e-06
3.67676155e+00 1.20793685e-04 3.02280424e-06
3.66407170e+00 1.20881012e-04 3.02280424e-06
3.65142565e+00 1.20774641e-04 3.02280424e-06
3.63882325e+00 1.21140275e-04 3.02280424e-06
3.62626434e+00 1.20913875e-04 3.02280424e-06
3.61374878e+00 1.21486929e-04 3.02280424e-06
3.60127641e+00 1.21088908e-04 3.02280424e-06
3.58884709e+00 1.20916628e-04 3.02280424e-06
3.57646067e+00 1.20763319e-04 3.02280424e-06
3.56411700e+00 1.21167453e-04 3.02280424e-06
3.55181593e+00 1.21517795e-04 3.02280424e-06
3.53955731e+00 1.21240648e-04 3.02280424e-06
3.52734101e+00 1.21822643e-04 3.02280424e-06
3.51516687e+00 1.21425729e-04 3.02280424e-06
3.50303474e+00 1.21661815e-04 3.02280424e-06
3.49094449e+00 1.21803641e-04 3.02280424e-06
3.47889596e+00 1.22016731e-04 3.02280424e-06
3.46688902e+00 1.21604188e-04 3.02280424e-06
3.45492352e+00 1.21847330e-04 3.02280424e-06
3.44299932e+00 1.21958494e-04 3.02280424e-06
3.43111627e+00 1.22034218e-04 3.02280424e-06
3.41927424e+00 1.22557740e-04 3.02280424e-06
3.40747307e+00 1.22262747e-04 3.02280424e-06
3.39571264e+00 1.22134107e-04 3.02280424e-06
3.38399279e+00 1.22041577e-04 3.02280424e-06
3.37231340e+00 1.21879257e-04 3.02280424e-06
3.36067431e+00 1.22635440e-04 3.02280424e-06
3.34907540e+00 1.22771226e-04 3.02280424e-06
3.33751652e+00 1.22530617e-04 3.02280424e-06
3.32599753e+00 1.22255279e-04 3.02280424e-06
3.31451829e+00 1.22946180e-04 3.02280424e-06
3.30307868e+00 1.23112486e-04 3.02280424e-06
3.29167855e+00 1.22498789e-04 3.02280424e-06
3.28031776e+00 1.23093723e-04 3.02280424e-06
3.26899619e+00 1.22312951e-04 3.02280424e-06
3.25771369e+00 1.22850286e-04 3.02280424e-06
3.24647013e+00 1.22871883e-04 3.02280424e-06
3.23526538e+00 1.23187311e-04 3.02280424e-06
3.22409929e+00 1.22909883e-04 3.02280424e-06
3.21297175e+00 1.23091296e-04 3.02280424e-06
3.20188261e+00 1.24422051e-04 3.02280424e-06
3.19083174e+00 1.23813006e-04 3.02280424e-06
3.17981902e+00 1.23791277e-04 3.02280424e-06
3.16884430e+00 1.23302931e-04 3.02280424e-06
3.15790746e+00 1.23884704e-04 3.02280424e-06
3.14700837e+00 1.23881767e-04 3.02280424e-06
3.13614689e+00 1.23977121e-04 3.02280424e-06
3.12532291e+00 1.23782124e-04 3.02280424e-06
3.11453627e+00 1.24262901e-04 3.02280424e-06
3.10378687e+00 1.23926898e-04 3.02280424e-06
3.09307457e+00 1.24812322e-04 3.02280424e-06
3.08239924e+00 1.23936646e-04 3.02280424e-06
3.07176075e+00 1.24343230e-04 3.02280424e-06
3.06115899e+00 1.24549790e-04 3.02280424e-06
3.05059381e+00 1.25175593e-04 3.02280424e-06
3.04006509e+00 1.24810153e-04 3.02280424e-06
3.02957272e+00 1.25319343e-04 3.02280424e-06
3.01911656e+00 1.24939750e-04 3.02280424e-06
3.00869648e+00 1.25818136e-04 3.02280424e-06
2.99831237e+00 1.24282401e-04 3.02280424e-06
2.98796410e+00 1.25610433e-04 3.02280424e-06
2.97765155e+00 1.24633728e-04 3.02280424e-06
2.96737458e+00 1.25282004e-04 3.02280424e-06
2.95713309e+00 1.24692370e-04 3.02280424e-06
2.94692694e+00 1.25450871e-04 3.02280424e-06
2.93675602e+00 1.25190815e-04 3.02280424e-06
2.92662020e+00 1.25194151e-04 3.02280424e-06
2.91651937e+00 1.24975411e-04 3.02280424e-06
2.90645339e+00 1.25884841e-04 3.02280424e-06
2.89642216e+00 1.24994116e-04 3.02280424e-06
2.88642555e+00 1.24975565e-04 3.02280424e-06
2.87646344e+00 1.24420395e-04 3.02280424e-06
2.86653572e+00 1.24633989e-04 3.02280424e-06
2.85664225e+00 1.25200010e-04 3.02280424e-06
2.84678294e+00 1.25228028e-04 3.02280424e-06
2.83695765e+00 1.25410730e-04 3.02280424e-06
2.82716627e+00 1.25149802e-04 3.02280424e-06
2.81740869e+00 1.26059222e-04 3.02280424e-06
2.80768478e+00 1.25001945e-04 3.02280424e-06
2.79799444e+00 1.24833053e-04 3.02280424e-06
2.78833754e+00 1.24704016e-04 3.02280424e-06
2.77871397e+00 1.24960071e-04 3.02280424e-06
2.76912361e+00 1.25459179e-04 3.02280424e-06
2.75956635e+00 1.24832074e-04 3.02280424e-06
2.75004208e+00 1.25240801e-04 3.02280424e-06
2.74055068e+00 1.25656135e-04 3.02280424e-06
2.73109204e+00 1.24599281e-04 3.02280424e-06
2.72166604e+00 1.25199329e-04 3.02280424e-06
2.71227258e+00 1.24851268e-04 3.02280424e-06
2.70291154e+00 1.24765171e-04 3.02280424e-06
2.69358280e+00 1.24853747e-04 3.02280424e-06
2.68428626e+00 1.24739014e-04 3.02280424e-06
2.67502181e+00 1.24228057e-04 3.02280424e-06
2.66578933e+00 1.23864583e-04 3.02280424e-06
2.65658872e+00 1.23895253e-04 3.02280424e-06
2.64741986e+00 1.24387171e-04 3.02280424e-06
2.63828265e+00 1.24441957e-04 3.02280424e-06
2.62917697e+00 1.24255224e-04 3.02280424e-06
2.62010272e+00 1.24512761e-04 3.02280424e-06
2.61105979e+00 1.24123487e-04 3.02280424e-06
2.60204807e+00 1.24245837e-04 3.02280424e-06
2.59306745e+00 1.24398139e-04 3.02280424e-06
2.58411783e+00 1.23779642e-04 3.02280424e-06
2.57519909e+00 1.24965020e-04 3.02280424e-06
2.56631114e+00 1.24544924e-04 3.02280424e-06
2.55745386e+00 1.24347996e-04 3.02280424e-06
2.54862716e+00 1.23959003e-04 3.02280424e-06
2.53983091e+00 1.24410866e-04 3.02280424e-06
2.53106503e+00 1.23975422e-04 3.02280424e-06
2.52232940e+00 1.23809264e-04 3.02280424e-06
2.51362392e+00 1.24542661e-04 3.02280424e-06
2.50494848e+00 1.24221903e-04 3.02280424e-06
2.49630299e+00 1.23546548e-04 3.02280424e-06
2.48768734e+00 1.23452232e-04 3.02280424e-06
2.47910142e+00 1.23962298e-04 3.02280424e-06
2.47054514e+00 1.22925147e-04 3.02280424e-06
2.46201838e+00 1.23137134e-04 3.02280424e-06
2.45352106e+00 1.22362942e-04 3.02280424e-06
2.44505306e+00 1.22475218e-04 3.02280424e-06
2.43661429e+00 1.21991011e-04 3.02280424e-06
2.42820464e+00 1.22266521e-04 3.02280424e-06
2.41982402e+00 1.21636628e-04 3.02280424e-06
2.41147233e+00 1.22096911e-04 3.02280424e-06
2.40314945e+00 1.21133457e-04 3.02280424e-06
2.39485531e+00 1.21522051e-04 3.02280424e-06
2.38658979e+00 1.20812268e-04 3.02280424e-06
2.37835279e+00 1.21276690e-04 3.02280424e-06
2.37014423e+00 1.20819468e-04 3.02280424e-06
2.36196400e+00 1.20851668e-04 3.02280424e-06
2.35381200e+00 1.20614685e-04 3.02280424e-06
2.34568813e+00 1.20603327e-04 3.02280424e-06
2.33759230e+00 1.20114216e-04 3.02280424e-06
2.32952442e+00 1.20141666e-04 3.02280424e-06
2.32148438e+00 1.20206539e-04 3.02280424e-06
2.31347209e+00 1.20344386e-04 3.02280424e-06
2.30548745e+00 1.19864256e-04 3.02280424e-06
2.29753037e+00 1.20510385e-04 3.02280424e-06
2.28960076e+00 1.19936105e-04 3.02280424e-06
2.28169851e+00 1.20325555e-04 3.02280424e-06
2.27382353e+00 1.19823625e-04 3.02280424e-06
2.26597574e+00 1.19895115e-04 3.02280424e-06
2.25815503e+00 1.19916263e-04 3.02280424e-06
2.25036131e+00 1.19964877e-04 3.02280424e-06
2.24259449e+00 1.19844201e-04 3.02280424e-06
2.23485448e+00 1.19812751e-04 3.02280424e-06
2.22714118e+00 1.19840573e-04 3.02280424e-06
2.21945450e+00 1.20100927e-04 3.02280424e-06
2.21179435e+00 1.19611172e-04 3.02280424e-06
2.20416064e+00 1.19957129e-04 3.02280424e-06
2.19655328e+00 1.19755853e-04 3.02280424e-06
2.18897217e+00 1.19683155e-04 3.02280424e-06
2.18141723e+00 1.19822560e-04 3.02280424e-06
2.17388836e+00 1.19809624e-04 3.02280424e-06
2.16638548e+00 1.19878785e-04 3.02280424e-06
2.15890849e+00 1.19990149e-04 3.02280424e-06
2.15145731e+00 1.20382836e-04 3.02280424e-06
2.14403184e+00 1.20236355e-04 3.02280424e-06
2.13663201e+00 1.20125313e-04 3.02280424e-06
2.12925771e+00 1.20647580e-04 3.02280424e-06
